Date_reported,Country_code,Country,New_cases
2023/9/3,JP,Japan,0
2023/9/4,JP,Japan,0
2023/9/5,JP,Japan,0
2023/9/6,JP,Japan,0
2023/9/7,JP,Japan,0
2023/9/8,JP,Japan,0
2023/9/9,JP,Japan,0
2023/9/10,JP,Japan,0
2023/9/11,JP,Japan,0
2023/9/12,JP,Japan,0
2023/9/13,JP,Japan,0
2023/9/14,JP,Japan,0
2023/9/15,JP,Japan,0
2023/9/16,JP,Japan,0
2023/9/17,JP,Japan,0
2023/9/18,JP,Japan,0
2023/9/19,JP,Japan,0
2023/9/20,JP,Japan,0
2023/9/21,JP,Japan,0
2023/9/22,JP,Japan,0
2023/9/23,JP,Japan,0
2023/9/24,JP,Japan,0
2023/9/25,JP,Japan,0
2023/9/26,JP,Japan,0
2023/9/27,JP,Japan,0
2023/9/28,JP,Japan,0
2023/9/29,JP,Japan,0
2023/9/30,JP,Japan,0
2023/10/1,JP,Japan,0
2023/10/2,JP,Japan,0
2023/10/3,JP,Japan,0
2023/10/4,JP,Japan,0
2020/1/3,US,United States of America,0
2020/1/4,US,United States of America,0
2020/1/5,US,United States of America,0
2020/1/6,US,United States of America,0
2020/1/7,US,United States of America,0
2020/1/8,US,United States of America,0
2020/1/9,US,United States of America,0
2020/1/10,US,United States of America,0
2020/1/11,US,United States of America,0
2020/1/12,US,United States of America,0
2020/1/13,US,United States of America,0
2020/1/14,US,United States of America,0
2020/1/15,US,United States of America,0
2020/1/16,US,United States of America,0
2020/1/17,US,United States of America,0
2020/1/18,US,United States of America,0
2020/1/19,US,United States of America,0
2020/1/20,US,United States of America,1
2020/1/21,US,United States of America,0
2020/1/22,US,United States of America,0
2020/1/23,US,United States of America,0
2020/1/24,US,United States of America,0
2020/1/25,US,United States of America,5
2020/1/26,US,United States of America,1
2020/1/27,US,United States of America,0
2020/1/28,US,United States of America,1
2020/1/29,US,United States of America,0
2020/1/30,US,United States of America,0
2020/1/31,US,United States of America,0
2020/2/1,US,United States of America,0
2020/2/2,US,United States of America,1
2020/2/3,US,United States of America,1
2020/2/4,US,United States of America,3
2020/2/5,US,United States of America,4
2020/2/6,US,United States of America,2
2020/2/7,US,United States of America,0
2020/2/8,US,United States of America,0
2020/2/9,US,United States of America,1
2020/2/10,US,United States of America,0
2020/2/11,US,United States of America,0
2020/2/12,US,United States of America,0
2020/2/13,US,United States of America,0
2020/2/14,US,United States of America,2
2020/2/15,US,United States of America,1
2020/2/16,US,United States of America,1
2020/2/17,US,United States of America,0
2020/2/18,US,United States of America,0
2020/2/19,US,United States of America,2
2020/2/20,US,United States of America,5
2020/2/21,US,United States of America,3
2020/2/22,US,United States of America,1
2020/2/23,US,United States of America,5
2020/2/24,US,United States of America,8
2020/2/25,US,United States of America,0
2020/2/26,US,United States of America,4
2020/2/27,US,United States of America,4
2020/2/28,US,United States of America,8
2020/2/29,US,United States of America,5
2020/3/1,US,United States of America,4
2020/3/2,US,United States of America,9
2020/3/3,US,United States of America,18
2020/3/4,US,United States of America,36
2020/3/5,US,United States of America,56
2020/3/6,US,United States of America,72
2020/3/7,US,United States of America,79
2020/3/8,US,United States of America,135
2020/3/9,US,United States of America,151
2020/3/10,US,United States of America,217
2020/3/11,US,United States of America,400
2020/3/12,US,United States of America,531
2020/3/13,US,United States of America,545
2020/3/14,US,United States of America,774
2020/3/15,US,United States of America,982
2020/3/16,US,United States of America,1298
2020/3/17,US,United States of America,2212
2020/3/18,US,United States of America,2469
2020/3/19,US,United States of America,3527
2020/3/20,US,United States of America,4991
2020/3/21,US,United States of America,6200
2020/3/22,US,United States of America,7594
2020/3/23,US,United States of America,9659
2020/3/24,US,United States of America,11775
2020/3/25,US,United States of America,11809
2020/3/26,US,United States of America,11700
2020/3/27,US,United States of America,15458
2020/3/28,US,United States of America,18638
2020/3/29,US,United States of America,21757
2020/3/30,US,United States of America,20899
2020/3/31,US,United States of America,28172
2020/4/1,US,United States of America,16401
2020/4/2,US,United States of America,23520
2020/4/3,US,United States of America,28743
2020/4/4,US,United States of America,31721
2020/4/5,US,United States of America,33557
2020/4/6,US,United States of America,35135
2020/4/7,US,United States of America,29490
2020/4/8,US,United States of America,29768
2020/4/9,US,United States of America,29439
2020/4/10,US,United States of America,34171
2020/4/11,US,United States of America,37869
2020/4/12,US,United States of America,33494
2020/4/13,US,United States of America,33387
2020/4/14,US,United States of America,27295
2020/4/15,US,United States of America,27568
2020/4/16,US,United States of America,25816
2020/4/17,US,United States of America,27556
2020/4/18,US,United States of America,32566
2020/4/19,US,United States of America,30549
2020/4/20,US,United States of America,29692
2020/4/21,US,United States of America,28380
2020/4/22,US,United States of America,28197
2020/4/23,US,United States of America,27219
2020/4/24,US,United States of America,30539
2020/4/25,US,United States of America,35324
2020/4/26,US,United States of America,38118
2020/4/27,US,United States of America,36822
2020/4/28,US,United States of America,27460
2020/4/29,US,United States of America,25749
2020/4/30,US,United States of America,24831
2020/5/1,US,United States of America,28949
2020/5/2,US,United States of America,32172
2020/5/3,US,United States of America,34478
2020/5/4,US,United States of America,28836
2020/5/5,US,United States of America,28150
2020/5/6,US,United States of America,23149
2020/5/7,US,United States of America,24291
2020/5/8,US,United States of America,26336
2020/5/9,US,United States of America,28818
2020/5/10,US,United States of America,30360
2020/5/11,US,United States of America,26171
2020/5/12,US,United States of America,22264
2020/5/13,US,United States of America,20156
2020/5/14,US,United States of America,24703
2020/5/15,US,United States of America,18235
2020/5/16,US,United States of America,35848
2020/5/17,US,United States of America,28557
2020/5/18,US,United States of America,27893
2020/5/19,US,United States of America,21490
2020/5/20,US,United States of America,23244
2020/5/21,US,United States of America,23798
2020/5/22,US,United States of America,23810
2020/5/23,US,United States of America,26588
2020/5/24,US,United States of America,26723
2020/5/25,US,United States of America,22829
2020/5/26,US,United States of America,21510
2020/5/27,US,United States of America,20185
2020/5/28,US,United States of America,18184
2020/5/29,US,United States of America,20971
2020/5/30,US,United States of America,26317
2020/5/31,US,United States of America,24334
2020/6/1,US,United States of America,26295
2020/6/2,US,United States of America,23387
2020/6/3,US,United States of America,17931
2020/6/4,US,United States of America,22225
2020/6/5,US,United States of America,21313
2020/6/6,US,United States of America,21171
2020/6/7,US,United States of America,25892
2020/6/8,US,United States of America,24556
2020/6/9,US,United States of America,20270
2020/6/10,US,United States of America,18663
2020/6/11,US,United States of America,19152
2020/6/12,US,United States of America,22393
2020/6/13,US,United States of America,24871
2020/6/14,US,United States of America,29191
2020/6/15,US,United States of America,26571
2020/6/16,US,United States of America,21771
2020/6/17,US,United States of America,21263
2020/6/18,US,United States of America,26993
2020/6/19,US,United States of America,27214
2020/6/20,US,United States of America,30492
2020/6/21,US,United States of America,36254
2020/6/22,US,United States of America,35048
2020/6/23,US,United States of America,28676
2020/6/24,US,United States of America,29141
2020/6/25,US,United States of America,40807
2020/6/26,US,United States of America,38694
2020/6/27,US,United States of America,47148
2020/6/28,US,United States of America,50968
2020/6/29,US,United States of America,45443
2020/6/30,US,United States of America,40969
2020/7/1,US,United States of America,39789
2020/7/2,US,United States of America,51622
2020/7/3,US,United States of America,63314
2020/7/4,US,United States of America,55723
2020/7/5,US,United States of America,65350
2020/7/6,US,United States of America,49392
2020/7/7,US,United States of America,43982
2020/7/8,US,United States of America,51381
2020/7/9,US,United States of America,57006
2020/7/10,US,United States of America,70340
2020/7/11,US,United States of America,64984
2020/7/12,US,United States of America,73400
2020/7/13,US,United States of America,69533
2020/7/14,US,United States of America,60265
2020/7/15,US,United States of America,61708
2020/7/16,US,United States of America,66485
2020/7/17,US,United States of America,73292
2020/7/18,US,United States of America,73955
2020/7/19,US,United States of America,77564
2020/7/20,US,United States of America,71074
2020/7/21,US,United States of America,62552
2020/7/22,US,United States of America,59672
2020/7/23,US,United States of America,64852
2020/7/24,US,United States of America,72762
2020/7/25,US,United States of America,75912
2020/7/26,US,United States of America,76253
2020/7/27,US,United States of America,67649
2020/7/28,US,United States of America,63138
2020/7/29,US,United States of America,56817
2020/7/30,US,United States of America,62077
2020/7/31,US,United States of America,65031
2020/8/1,US,United States of America,72437
2020/8/2,US,United States of America,71017
2020/8/3,US,United States of America,59952
2020/8/4,US,United States of America,53483
2020/8/5,US,United States of America,49379
2020/8/6,US,United States of America,56026
2020/8/7,US,United States of America,58244
2020/8/8,US,United States of America,57632
2020/8/9,US,United States of America,64564
2020/8/10,US,United States of America,53765
2020/8/11,US,United States of America,49702
2020/8/12,US,United States of America,43484
2020/8/13,US,United States of America,60720
2020/8/14,US,United States of America,55119
2020/8/15,US,United States of America,52403
2020/8/16,US,United States of America,61180
2020/8/17,US,United States of America,54220
2020/8/18,US,United States of America,45063
2020/8/19,US,United States of America,43003
2020/8/20,US,United States of America,41712
2020/8/21,US,United States of America,47612
2020/8/22,US,United States of America,49007
2020/8/23,US,United States of America,48836
2020/8/24,US,United States of America,43005
2020/8/25,US,United States of America,38360
2020/8/26,US,United States of America,38857
2020/8/27,US,United States of America,41192
2020/8/28,US,United States of America,48190
2020/8/29,US,United States of America,47497
2020/8/30,US,United States of America,50426
2020/8/31,US,United States of America,44964
2020/9/1,US,United States of America,38189
2020/9/2,US,United States of America,41719
2020/9/3,US,United States of America,42306
2020/9/4,US,United States of America,45875
2020/9/5,US,United States of America,49036
2020/9/6,US,United States of America,55232
2020/9/7,US,United States of America,43582
2020/9/8,US,United States of America,34416
2020/9/9,US,United States of America,25210
2020/9/10,US,United States of America,28500
2020/9/11,US,United States of America,36994
2020/9/12,US,United States of America,39953
2020/9/13,US,United States of America,45257
2020/9/14,US,United States of America,44318
2020/9/15,US,United States of America,34327
2020/9/16,US,United States of America,37567
2020/9/17,US,United States of America,39196
2020/9/18,US,United States of America,44161
2020/9/19,US,United States of America,46404
2020/9/20,US,United States of America,51033
2020/9/21,US,United States of America,44540
2020/9/22,US,United States of America,37616
2020/9/23,US,United States of America,42265
2020/9/24,US,United States of America,52314
2020/9/25,US,United States of America,44776
2020/9/26,US,United States of America,48580
2020/9/27,US,United States of America,52373
2020/9/28,US,United States of America,42950
2020/9/29,US,United States of America,36251
2020/9/30,US,United States of America,41244
2020/10/1,US,United States of America,39645
2020/10/2,US,United States of America,49804
2020/10/3,US,United States of America,50887
2020/10/4,US,United States of America,51485
2020/10/5,US,United States of America,50686
2020/10/6,US,United States of America,37819
2020/10/7,US,United States of America,45305
2020/10/8,US,United States of America,42871
2020/10/9,US,United States of America,54235
2020/10/10,US,United States of America,60885
2020/10/11,US,United States of America,60252
2020/10/12,US,United States of America,55500
2020/10/13,US,United States of America,47808
2020/10/14,US,United States of America,51343
2020/10/15,US,United States of America,55279
2020/10/16,US,United States of America,58666
2020/10/17,US,United States of America,68236
2020/10/18,US,United States of America,74169
2020/10/19,US,United States of America,58869
2020/10/20,US,United States of America,53572
2020/10/21,US,United States of America,64778
2020/10/22,US,United States of America,59402
2020/10/23,US,United States of America,72267
2020/10/24,US,United States of America,77197
2020/10/25,US,United States of America,89083
2020/10/26,US,United States of America,76933
2020/10/27,US,United States of America,68636
2020/10/28,US,United States of America,71655
2020/10/29,US,United States of America,75768
2020/10/30,US,United States of America,91013
2020/10/31,US,United States of America,92612
2020/11/1,US,United States of America,104016
2020/11/2,US,United States of America,95313
2020/11/3,US,United States of America,142071
2020/11/4,US,United States of America,92084
2020/11/5,US,United States of America,104367
2020/11/6,US,United States of America,114729
2020/11/7,US,United States of America,131786
2020/11/8,US,United States of America,141093
2020/11/9,US,United States of America,138594
2020/11/10,US,United States of America,113202
2020/11/11,US,United States of America,131998
2020/11/12,US,United States of America,159252
2020/11/13,US,United States of America,160457
2020/11/14,US,United States of America,171000
2020/11/15,US,United States of America,184982
2020/11/16,US,United States of America,169257
2020/11/17,US,United States of America,143649
2020/11/18,US,United States of America,162072
2020/11/19,US,United States of America,173577
2020/11/20,US,United States of America,170980
2020/11/21,US,United States of America,196655
2020/11/22,US,United States of America,201644
2020/11/23,US,United States of America,181992
2020/11/24,US,United States of America,157683
2020/11/25,US,United States of America,172128
2020/11/26,US,United States of America,189784
2020/11/27,US,United States of America,200010
2020/11/28,US,United States of America,154428
2020/11/29,US,United States of America,168281
2020/11/30,US,United States of America,157445
2020/12/1,US,United States of America,147854
2020/12/2,US,United States of America,157264
2020/12/3,US,United States of America,200320
2020/12/4,US,United States of America,221964
2020/12/5,US,United States of America,220112
2020/12/6,US,United States of America,235881
2020/12/7,US,United States of America,224470
2020/12/8,US,United States of America,177096
2020/12/9,US,United States of America,188182
2020/12/10,US,United States of America,232493
2020/12/11,US,United States of America,238980
2020/12/12,US,United States of America,212111
2020/12/13,US,United States of America,248663
2020/12/14,US,United States of America,228824
2020/12/15,US,United States of America,193320
2020/12/16,US,United States of America,217493
2020/12/17,US,United States of America,214197
2020/12/18,US,United States of America,258910
2020/12/19,US,United States of America,263057
2020/12/20,US,United States of America,252465
2020/12/21,US,United States of America,202425
2020/12/22,US,United States of America,199786
2020/12/23,US,United States of America,192153
2020/12/24,US,United States of America,215365
2020/12/25,US,United States of America,245371
2020/12/26,US,United States of America,212812
2020/12/27,US,United States of America,176208
2020/12/28,US,United States of America,161278
2020/12/29,US,United States of America,157008
2020/12/30,US,United States of America,185150
2020/12/31,US,United States of America,215377
2021/1/1,US,United States of America,251683
2021/1/2,US,United States of America,242944
2021/1/3,US,United States of America,229653
2021/1/4,US,United States of America,239426
2021/1/5,US,United States of America,209394
2021/1/6,US,United States of America,179659
2021/1/7,US,United States of America,244800
2021/1/8,US,United States of America,281884
2021/1/9,US,United States of America,278712
2021/1/10,US,United States of America,298025
2021/1/11,US,United States of America,279788
2021/1/12,US,United States of America,241688
2021/1/13,US,United States of America,207869
2021/1/14,US,United States of America,230147
2021/1/15,US,United States of America,236414
2021/1/16,US,United States of America,237852
2021/1/17,US,United States of America,256859
2021/1/18,US,United States of America,215180
2021/1/19,US,United States of America,188271
2021/1/20,US,United States of America,162246
2021/1/21,US,United States of America,150888
2021/1/22,US,United States of America,201721
2021/1/23,US,United States of America,204474
2021/1/24,US,United States of America,204213
2021/1/25,US,United States of America,179489
2021/1/26,US,United States of America,147477
2021/1/27,US,United States of America,143454
2021/1/28,US,United States of America,159749
2021/1/29,US,United States of America,171942
2021/1/30,US,United States of America,157447
2021/1/31,US,United States of America,173014
2021/2/1,US,United States of America,147568
2021/2/2,US,United States of America,115324
2021/2/3,US,United States of America,140374
2021/2/4,US,United States of America,128319
2021/2/5,US,United States of America,116565
2021/2/6,US,United States of America,131530
2021/2/7,US,United States of America,131269
2021/2/8,US,United States of America,119510
2021/2/9,US,United States of America,101790
2021/2/10,US,United States of America,87933
2021/2/11,US,United States of America,94405
2021/2/12,US,United States of America,98668
2021/2/13,US,United States of America,101336
2021/2/14,US,United States of America,99371
2021/2/15,US,United States of America,92875
2021/2/16,US,United States of America,71802
2021/2/17,US,United States of America,60694
2021/2/18,US,United States of America,61440
2021/2/19,US,United States of America,68254
2021/2/20,US,United States of America,70202
2021/2/21,US,United States of America,76138
2021/2/22,US,United States of America,72026
2021/2/23,US,United States of America,57930
2021/2/24,US,United States of America,56495
2021/2/25,US,United States of America,70423
2021/2/26,US,United States of America,75076
2021/2/27,US,United States of America,73688
2021/2/28,US,United States of America,76146
2021/3/1,US,United States of America,72744
2021/3/2,US,United States of America,56350
2021/3/3,US,United States of America,51605
2021/3/4,US,United States of America,57096
2021/3/5,US,United States of America,69667
2021/3/6,US,United States of America,70297
2021/3/7,US,United States of America,67178
2021/3/8,US,United States of America,62402
2021/3/9,US,United States of America,45756
2021/3/10,US,United States of America,46681
2021/3/11,US,United States of America,56982
2021/3/12,US,United States of America,67653
2021/3/13,US,United States of America,63235
2021/3/14,US,United States of America,70574
2021/3/15,US,United States of America,56274
2021/3/16,US,United States of America,51117
2021/3/17,US,United States of America,46553
2021/3/18,US,United States of America,52661
2021/3/19,US,United States of America,61173
2021/3/20,US,United States of America,68630
2021/3/21,US,United States of America,65930
2021/3/22,US,United States of America,62383
2021/3/23,US,United States of America,47884
2021/3/24,US,United States of America,48900
2021/3/25,US,United States of America,58236
2021/3/26,US,United States of America,73162
2021/3/27,US,United States of America,67252
2021/3/28,US,United States of America,75762
2021/3/29,US,United States of America,66880
2021/3/30,US,United States of America,56975
2021/3/31,US,United States of America,62442
2021/4/1,US,United States of America,65784
2021/4/2,US,United States of America,73022
2021/4/3,US,United States of America,76438
2021/4/4,US,United States of America,71394
2021/4/5,US,United States of America,69985
2021/4/6,US,United States of America,45772
2021/4/7,US,United States of America,56949
2021/4/8,US,United States of America,64477
2021/4/9,US,United States of America,77407
2021/4/10,US,United States of America,79268
2021/4/11,US,United States of America,79441
2021/4/12,US,United States of America,69325
2021/4/13,US,United States of America,56690
2021/4/14,US,United States of America,61456
2021/4/15,US,United States of America,78169
2021/4/16,US,United States of America,73923
2021/4/17,US,United States of America,73043
2021/4/18,US,United States of America,74959
2021/4/19,US,United States of America,79262
2021/4/20,US,United States of America,51511
2021/4/21,US,United States of America,36580
2021/4/22,US,United States of America,59858
2021/4/23,US,United States of America,63277
2021/4/24,US,United States of America,66688
2021/4/25,US,United States of America,68459
2021/4/26,US,United States of America,53052
2021/4/27,US,United States of America,42982
2021/4/28,US,United States of America,31981
2021/4/29,US,United States of America,55178
2021/4/30,US,United States of America,56734
2021/5/1,US,United States of America,58996
2021/5/2,US,United States of America,56018
2021/5/3,US,United States of America,49738
2021/5/4,US,United States of America,37531
